OID_;id;id_cs;ate_avg;ate_min;ate_max;ate_stdev;GlobSedv2_Clip_ProjectRaster
995;11646;52164;-107,959999999999994;-22,600000000000001;-225,300000000000011;65,299999999999997;
996;11647;52165;-67,599999999999994;-2,600000000000000;-137,500000000000000;41,609999999999999;
997;11648;52177;-7,010000000000000;11,699999999999999;-37,899999999999999;14,910000000000000;
998;11649;52194;-84,239999999999995;-4,700000000000000;-207,500000000000000;61,539999999999999;
999;11650;52195;-47,710000000000001;-19,100000000000001;-130,699999999999989;34,020000000000003;
1000;11651;52200;-49,350000000000001;-14,800000000000001;-118,799999999999997;33,750000000000000;
1001;11652;52201;-216,750000000000000;-6,900000000000000;-623,000000000000000;272,129999999999995;
1002;11653;52203;-21,750000000000000;-10,900000000000000;-32,600000000000001;10,850000000000000;
1003;11654;52204;-63,039999999999999;-10,100000000000000;-163,099999999999994;50,030000000000001;
1004;11655;52205;-84,680000000000007;-6,900000000000000;-146,599999999999994;50,020000000000003;
1005;11656;52209;-14,529999999999999;8,900000000000000;-29,100000000000001;11,560000000000000;
1006;11657;52219;-21,750000000000000;-9,000000000000000;-55,100000000000001;16,090000000000000;
1007;11658;52220;-26,620000000000001;-1,200000000000000;-51,299999999999997;20,270000000000000;
1008;11659;52221;-35,280000000000001;0,900000000000000;-117,299999999999997;36,409999999999997;
1009;11660;52222;-33,719999999999999;-1,600000000000000;-53,899999999999999;17,500000000000000;
1010;11661;52227;-55,140000000000001;-7,200000000000000;-238,000000000000000;76,040000000000006;
1011;11662;52233;-28,170000000000002;-13,800000000000001;-36,600000000000001;8,600000000000000;
1012;11663;52245;-44,100000000000001;-38,899999999999999;-55,399999999999999;5,960000000000000;
1013;11664;52247;-42,899999999999999;-13,100000000000000;-56,000000000000000;11,619999999999999;
1014;11665;52249;-16,539999999999999;-0,100000000000000;-35,899999999999999;13,010000000000000;
1015;11666;52257;-17,800000000000001;-7,300000000000000;-37,000000000000000;10,830000000000000;
1016;11667;52258;-45,930000000000000;-6,400000000000000;-161,800000000000011;43,430000000000000;
1017;11668;52259;-52,680000000000000;-5,300000000000000;-74,599999999999994;23,129999999999999;
1018;11669;52284;4,020000000000000;29,699999999999999;-26,100000000000001;15,350000000000000;
1019;11670;52285;-9,520000000000000;1,400000000000000;-19,399999999999999;8,619999999999999;
1020;11671;52290;-33,039999999999999;28,600000000000001;-112,000000000000000;47,280000000000001;
1021;11672;52294;-30,879999999999999;9,600000000000000;-132,400000000000006;43,140000000000001;
1022;11673;52298;-11,500000000000000;10,600000000000000;-42,700000000000003;18,270000000000000;
1023;11674;52302;-28,300000000000001;-28,300000000000001;-28,300000000000001;0,000000000000000;
1024;11675;52303;-106,030000000000001;-20,300000000000001;-216,699999999999989;86,730000000000004;
1025;11676;52351;-21,530000000000001;-8,400000000000000;-44,299999999999997;16,160000000000000;
1026;11677;52352;-31,730000000000000;-16,500000000000000;-55,600000000000001;17,090000000000000;
1027;11678;52353;-29,600000000000001;-29,600000000000001;-29,600000000000001;0,000000000000000;
1028;11679;52354;-31,399999999999999;-11,900000000000000;-50,899999999999999;19,500000000000000;
1029;11680;52355;-20,100000000000001;-9,199999999999999;-27,800000000000001;6,130000000000000;
1030;11681;52356;-14,800000000000001;-14,800000000000001;-14,800000000000001;0,000000000000000;
1031;11682;52357;-25,250000000000000;-4,800000000000000;-45,700000000000003;20,449999999999999;
1032;11683;52359;-27,660000000000000;-3,600000000000000;-47,799999999999997;17,100000000000001;
1033;11684;52360;-81,620000000000005;-27,699999999999999;-150,500000000000000;56,420000000000002;
1034;11685;52361;-24,620000000000001;-7,500000000000000;-45,799999999999997;12,690000000000000;
1035;11686;52362;-179,650000000000006;-179,300000000000011;-180,000000000000000;0,350000000000000;
1036;11687;52363;-16,500000000000000;-16,500000000000000;-16,500000000000000;0,000000000000000;
1037;11688;52364;-29,399999999999999;-29,399999999999999;-29,399999999999999;0,000000000000000;
1038;11689;52365;-24,969999999999999;-17,199999999999999;-40,299999999999997;10,840000000000000;
1039;11690;52366;-87,359999999999999;-5,200000000000000;-393,100000000000023;119,790000000000006;
1040;11691;52367;-43,439999999999998;-29,600000000000001;-57,200000000000003;11,520000000000000;1770,4111328
1041;11692;52368;-26,719999999999999;-12,000000000000000;-46,399999999999999;16,160000000000000;1769,3482666
1042;11693;52370;-31,270000000000000;-25,600000000000001;-34,200000000000003;4,010000000000000;
1043;11694;52371;-27,030000000000001;-11,699999999999999;-34,700000000000003;10,840000000000000;
1044;11695;52372;-20,440000000000001;-6,600000000000000;-30,600000000000001;11,310000000000000;
1045;11696;52374;-34,170000000000002;-9,100000000000000;-46,700000000000003;17,719999999999999;
1046;11697;52375;-17,199999999999999;-2,300000000000000;-26,800000000000001;9,930000000000000;1765,5588379
1047;11698;52377;-19,399999999999999;-11,000000000000000;-35,899999999999999;10,150000000000000;
1048;11699;52378;-26,820000000000000;-8,600000000000000;-42,799999999999997;13,380000000000001;
1049;11700;52379;-128,099999999999994;-33,899999999999999;-613,399999999999977;198,560000000000002;1757,0865479
1050;11701;52380;-11,369999999999999;-8,900000000000000;-16,300000000000001;3,490000000000000;1758,0220947
1051;11702;52381;-241,250000000000000;-239,900000000000006;-242,599999999999994;1,350000000000000;1759,0662842
1052;11703;52382;-26,399999999999999;-16,300000000000001;-38,600000000000001;9,220000000000001;1759,3469238
1053;11704;52386;-36,030000000000001;-16,899999999999999;-51,000000000000000;14,310000000000000;
1054;11705;52387;-53,869999999999997;-25,699999999999999;-98,299999999999997;31,789999999999999;
1055;11706;52388;-20,600000000000001;-8,100000000000000;-50,100000000000001;15,770000000000000;
1056;11707;52391;-33,979999999999997;-12,800000000000001;-48,299999999999997;14,880000000000001;
1057;11708;52392;-20,930000000000000;-6,000000000000000;-36,700000000000003;12,550000000000001;
1058;11709;52393;-37,079999999999998;-19,199999999999999;-57,200000000000003;15,859999999999999;
1059;11710;52394;-18,730000000000000;-7,800000000000000;-28,600000000000001;8,529999999999999;
1060;11711;52395;-10,699999999999999;-6,800000000000000;-13,600000000000000;2,860000000000000;
1061;11712;52396;-35,979999999999997;-9,000000000000000;-56,100000000000001;17,170000000000002;
1062;11713;52397;-44,740000000000002;-8,400000000000000;-62,200000000000003;19,640000000000001;
1063;11714;52398;-52,780000000000001;-26,500000000000000;-83,400000000000006;19,320000000000000;
1064;11715;52399;-28,300000000000001;-9,199999999999999;-51,100000000000001;17,300000000000001;
1065;11716;52400;-105,099999999999994;-12,400000000000000;-378,399999999999977;125,180000000000007;
1066;11717;52401;-126,939999999999998;-13,900000000000000;-324,199999999999989;122,920000000000002;
1067;11718;52402;-23,449999999999999;-8,000000000000000;-38,899999999999999;15,449999999999999;
1068;11719;52403;-47,329999999999998;-19,300000000000001;-78,900000000000006;24,460000000000001;
1069;11720;52404;-51,740000000000002;-2,700000000000000;-95,700000000000003;38,140000000000001;
1070;11721;52411;21,300000000000001;21,300000000000001;21,300000000000001;0,000000000000000;
1071;11722;52443;-83,030000000000001;7,300000000000000;-207,900000000000006;91,189999999999998;
1072;11723;52444;-114,099999999999994;-114,099999999999994;-114,099999999999994;0,000000000000000;
1073;11724;52445;-38,600000000000001;-38,600000000000001;-38,600000000000001;0,000000000000000;
1074;11725;52447;-55,259999999999998;-11,900000000000000;-169,300000000000011;57,539999999999999;
1075;11726;52449;-66,959999999999994;-35,600000000000001;-183,400000000000006;58,259999999999998;
1076;11727;52450;-32,920000000000002;-16,100000000000001;-45,000000000000000;10,510000000000000;
1077;11728;52451;-31,760000000000002;2,400000000000000;-46,399999999999999;17,489999999999998;
1078;11729;52455;-51,030000000000001;-49,399999999999999;-52,399999999999999;1,100000000000000;
1079;11730;52456;-43,820000000000000;-4,100000000000000;-60,299999999999997;14,750000000000000;
1080;11731;52461;-29,530000000000001;-10,300000000000001;-52,200000000000003;18,300000000000001;
1081;11732;52465;-96,819999999999993;-8,800000000000001;-279,199999999999989;93,890000000000001;
1082;11733;52466;-36,329999999999998;-6,500000000000000;-55,100000000000001;19,760000000000002;
1083;11734;52467;-106,200000000000003;-106,200000000000003;-106,200000000000003;0,000000000000000;
1084;11735;52468;-84,799999999999997;-35,299999999999997;-208,199999999999989;58,939999999999998;1768,9932861
1085;11736;52471;-28,030000000000001;-12,500000000000000;-66,299999999999997;22,170000000000002;
1086;11737;52473;-6,080000000000000;20,100000000000001;-21,500000000000000;14,480000000000000;
1087;11738;52475;-47,590000000000003;-35,399999999999999;-60,799999999999997;7,210000000000000;
1088;11739;52485;-42,920000000000002;-0,800000000000000;-57,000000000000000;21,160000000000000;
1089;11740;52499;1,030000000000000;6,200000000000000;-3,500000000000000;3,450000000000000;
1090;11741;52511;-91,349999999999994;-85,500000000000000;-97,200000000000003;5,850000000000000;
1091;11742;52512;-61,930000000000000;-29,000000000000000;-78,400000000000006;23,289999999999999;
1092;11743;52513;-41,399999999999999;-3,000000000000000;-91,900000000000006;37,289999999999999;
1093;11744;52514;-14,949999999999999;2,000000000000000;-31,899999999999999;16,949999999999999;
1094;11745;52515;-33,119999999999997;-19,699999999999999;-40,799999999999997;7,310000000000000;
1095;11746;52516;-44,950000000000003;-42,899999999999999;-47,000000000000000;2,050000000000000;
1096;11747;52517;-44,630000000000003;1,900000000000000;-67,200000000000003;24,430000000000000;
1097;11748;52519;-2,630000000000000;36,799999999999997;-54,899999999999999;35,859999999999999;
1098;11749;52520;-69,939999999999998;33,399999999999999;-183,699999999999989;70,159999999999997;
1099;11750;52521;24,050000000000001;24,199999999999999;23,899999999999999;0,150000000000000;
1100;11751;52522;-48,430000000000000;29,500000000000000;-225,699999999999989;96,500000000000000;
1101;11752;52523;-3,130000000000000;11,500000000000000;-25,699999999999999;12,080000000000000;
1102;11753;52525;7,670000000000000;60,100000000000001;-239,599999999999994;110,629999999999995;
1103;11754;52528;-52,689999999999998;-0,500000000000000;-79,400000000000006;25,289999999999999;
1104;11755;52530;-17,140000000000001;-2,000000000000000;-32,700000000000003;11,960000000000001;
1105;11756;52535;27,660000000000000;30,000000000000000;22,699999999999999;2,820000000000000;
1106;11757;52536;2,650000000000000;8,699999999999999;-3,400000000000000;6,050000000000000;
1107;11758;52540;-26,520000000000000;-1,200000000000000;-39,700000000000003;13,670000000000000;
1108;11759;52541;-43,399999999999999;-21,399999999999999;-68,000000000000000;13,100000000000000;
1109;11760;52542;-46,729999999999997;-7,900000000000000;-97,200000000000003;27,190000000000001;
1110;11761;52544;-37,320000000000000;-10,800000000000001;-46,799999999999997;13,840000000000000;
1111;11762;52546;-33,140000000000001;1,900000000000000;-80,599999999999994;26,969999999999999;
1112;11763;52548;-39,299999999999997;-13,400000000000000;-60,700000000000003;15,960000000000001;
1113;11764;52549;-22,359999999999999;-16,000000000000000;-33,899999999999999;5,670000000000000;
1114;11765;52552;-41,000000000000000;-23,600000000000001;-55,200000000000003;12,160000000000000;
1115;11766;52554;-28,840000000000000;11,500000000000000;-52,799999999999997;14,660000000000000;
1116;11767;52555;-61,259999999999998;-30,600000000000001;-85,200000000000003;19,590000000000000;
1117;11768;52556;-28,980000000000000;-23,800000000000001;-37,700000000000003;5,800000000000000;
1118;11769;52566;-19,300000000000001;0,600000000000000;-66,799999999999997;25,350000000000001;
1119;11770;52570;-14,890000000000001;23,000000000000000;-113,599999999999994;42,170000000000002;
1120;11771;52572;-38,289999999999999;16,000000000000000;-118,200000000000003;44,840000000000003;
1121;11772;52573;-220,400000000000006;-64,099999999999994;-496,600000000000023;195,870000000000005;
1122;11773;52577;-84,040000000000006;5,400000000000000;-406,300000000000011;117,900000000000006;
1123;11774;52588;-60,770000000000003;3,700000000000000;-287,100000000000023;88,790000000000006;
1124;11775;52590;-55,829999999999998;-20,199999999999999;-91,000000000000000;22,570000000000000;
1125;11776;52604;-18,800000000000001;62,200000000000003;-99,799999999999997;81,000000000000000;
1126;11777;52605;-25,559999999999999;51,299999999999997;-154,199999999999989;72,239999999999995;
1127;11778;52616;-76,269999999999996;-2,500000000000000;-199,699999999999989;87,829999999999998;
1128;11779;52620;-90,939999999999998;-22,100000000000001;-242,000000000000000;77,769999999999996;
1129;11780;52626;8,789999999999999;34,299999999999997;-66,000000000000000;26,270000000000000;
1130;11781;52629;-43,149999999999999;-42,899999999999999;-43,399999999999999;0,250000000000000;
1131;11782;52635;-19,600000000000001;-0,900000000000000;-45,600000000000001;18,960000000000001;
1132;11783;52636;-36,280000000000001;3,700000000000000;-122,400000000000006;50,200000000000003;
1133;11784;52645;-171,870000000000005;-41,500000000000000;-553,600000000000023;145,719999999999999;
1134;11785;52646;-89,359999999999999;-17,399999999999999;-136,800000000000011;52,979999999999997;
1135;11786;52650;-19,160000000000000;-3,100000000000000;-31,100000000000001;10,340000000000000;
1136;11787;52652;-89,109999999999999;-50,799999999999997;-117,000000000000000;23,390000000000001;
1137;11788;52653;-20,059999999999999;13,800000000000001;-41,899999999999999;14,480000000000000;
1138;11789;52654;-47,560000000000002;-33,000000000000000;-76,299999999999997;14,779999999999999;
1139;11790;52655;8,449999999999999;9,600000000000000;7,300000000000000;1,150000000000000;
1140;11791;52663;-7,080000000000000;38,299999999999997;-162,500000000000000;58,119999999999997;
1141;11792;52666;-55,369999999999997;-3,200000000000000;-124,000000000000000;36,920000000000002;
1142;11793;52667;-60,320000000000000;-20,500000000000000;-161,000000000000000;35,340000000000003;
